symbol,name,sector,industry,country,market_cap,exchange,currency
TVTY,"Tivity Health, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NMS,USD
TWEKA.AS,TKH Group N.V.,Information Technology,Communications Equipment,Netherlands,Mid Cap,AMS,EUR
TWI,"Titan International, Inc.",Industrials,Machinery,United States,Small Cap,NYQ,USD
TWKS,Thoughtworks Holding Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
TWLO,Twilio Inc.,Communication Services,Diversified Telecommunication Services,United States,Large Cap,NYQ,USD
TWNK,"Hostess Brands, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NMS,USD
TWST,Twist Bioscience Corp.,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
TWTR,"TWITTER, INC.",Communication Services,Diversified Telecommunication Services,United States,Large Cap,NYQ,USD
TXG,"10x Genomics, Inc.",Health Care,Health Care Providers & Services,United States,Mid Cap,NMS,USD
TXN,Texas Instruments Incorporated,Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
TXNM,TXNM Energy Inc. Common Stock,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
TXO,TXO Energy Partners L.P. Common Units Representing Limited Partner Interests,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
TXRH,"Texas Roadhouse, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NMS,USD
TXT,Textron Inc.,Industrials,Aerospace & Defense,United States,Large Cap,NYQ,USD
TYL,"Tyler Technologies, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
TYRA,Tyra Biosciences Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
U,Unity Software Inc.,Information Technology,Software,United States,Mid Cap,NYQ,USD
UA,"Under Armour, Inc. Class A",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NYQ,USD
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,United States,Large Cap,NMS,USD
UAMY,United States Antimony Corporation,Materials,Metals & Mining,United States,Small Cap,NYQ,USD
UAN,"CVR Partners, LP",Materials,Construction Materials,United States,Small Cap,NYQ,USD
UBER,"Uber Technologies, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
UCTT,"Ultra Clean Holdings, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
UDMY,Udemy Inc. Common Stock,Information Technology,,United States,Small Cap,NMS,USD
UE1.F,Universal Electronics Inc.,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,FRA,EUR
UEC,Uranium Energy Corp.,Materials,Metals & Mining,United States,Mid Cap,ASE,USD
UELMO,Union Electric Company,Utilities,Electric Utilities,United States,Large Cap,PNK,USD
UFPI,"UFP Industries, Inc.",Materials,Paper & Forest Products,United States,Mid Cap,NMS,USD
UFPT,"UFP Technologies, Inc.",Consumer Discretionary,Distributors,United States,Small Cap,NMS,USD
UFS,Domtar Corporation,Materials,Paper & Forest Products,United States,Mid Cap,NYQ,USD
UGI,UGI Corporation,Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
UHAL,AMERCO,Industrials,Commercial Services & Supplies,United States,Mid Cap,NMS,USD
UHS,"Universal Health Services, Inc. Class B",Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
UI,Ubiquiti Inc.,Information Technology,Communications Equipment,United States,Large Cap,NYQ,USD
ULCC,"Frontier Group Holdings, Inc.",Industrials,Airlines,United States,Small Cap,NMS,USD
ULH,"Universal Logistics Holdings, Inc.",Industrials,Transportation Infrastructure,United States,Small Cap,NMS,USD
ULS,UL Solutions Inc.,Industrials,,United States,Large Cap,NYQ,USD
ULTA,Ulta Beauty Inc.,Consumer Discretionary,Specialty Retail,United States,Large Cap,NMS,USD
UMAC,Unusual Machines Inc.,Industrials,,United States,Small Cap,ASE,USD
UMLGF,United Malt Group Limited,Consumer Staples,Beverages,United States,Small Cap,PNK,USD
UNF,UniFirst Corporation,Industrials,Professional Services,United States,Mid Cap,NYQ,USD
UNFI,"United Natural Foods, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
UNH,UnitedHealth Group Incorporated,Health Care,Health Care Providers & Services,United States,Mega Cap,NYQ,USD
UNP,Union Pacific Corporation,Industrials,Road & Rail,United States,Large Cap,NYQ,USD
UNVR,Univar Solutions Inc.,Materials,Chemicals,United States,Mid Cap,NYQ,USD
UPB,Upstream Bio Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
UPBD,Upbound Group Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
UPS,"United Parcel Service, Inc.",Industrials,Air Freight & Logistics,United States,Large Cap,NYQ,USD
UPWK,Upwork Inc.,Industrials,Professional Services,United States,Small Cap,NMS,USD
URBN,"Urban Outfitters, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NMS,USD
URG,Ur-Energy Inc.,Materials,Metals & Mining,United States,Small Cap,ASE,USD
URGN,UroGen Pharma Ltd.,Health Care,Biotechnology,United States,Small Cap,NGM,USD
URI,"United Rentals, Inc.",Industrials,Commercial Services & Supplies,United States,Large Cap,NYQ,USD
USAC,"USA Compression Partners, LP",Energy,Energy Equipment & Services,United States,Mid Cap,NYQ,USD
USAP,"Universal Stainless & Alloy Products, Inc.",Materials,Metals & Mining,United States,Small Cap,NMS,USD
USAR,USA Rare Earth Inc. Class A Common Stock,Materials,Metals & Mining,United States,Mid Cap,NMS,USD
USAU,U.S. Gold Corp.,Materials,Metals & Mining,United States,Small Cap,NCM,USD
USCR,"U.S. Concrete, Inc.",Materials,Construction Materials,United States,Small Cap,NMS,USD
USFD,US Foods Holding Corp.,Consumer Staples,Food & Staples Retailing,United States,Large Cap,NYQ,USD
USLM,"United States Lime & Minerals, Inc.",Materials,Construction Materials,United States,Mid Cap,NMS,USD
USM,United States Cellular Corporat,Communication Services,Diversified Telecommunication Services,United States,Mid Cap,NYQ,USD
USNA,"USANA Health Sciences, Inc.",Consumer Staples,Household Products,United States,Small Cap,NYQ,USD
USPH,"U.S. Physical Therapy, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NYQ,USD
USX,"U.S. Xpress Enterprises, Inc.",Industrials,Transportation Infrastructure,United States,Small Cap,NYQ,USD
USY.L,Unisys Corporation,Information Technology,IT Services,United States,Small Cap,LSE,USD
UTHR,United Therapeutics Corporation,Health Care,Biotechnology,United States,Large Cap,NMS,USD
UTI,"Universal Technical Institute, Inc.",Consumer Staples,Household Products,United States,Small Cap,NYQ,USD
UTL,Unitil Corporation,Utilities,Multi-Utilities,United States,Small Cap,NYQ,USD
UTZ,"Utz Brands, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NYQ,USD
UUUU,Energy Fuels Inc,Materials,Metals & Mining,United States,Mid Cap,ASE,USD
UVV,Universal Corporation,Consumer Staples,Tobacco,United States,Small Cap,NYQ,USD
UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
VA21.F,"Vapotherm, Inc.",Health Care,Health Care Technology,United States,Small Cap,FRA,EUR
VAC,Marriott Vacations Worldwide Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
VC,Visteon Corporation,Consumer Discretionary,Auto Components,United States,Mid Cap,NMS,USD
VCEL,Vericel Corporation,Health Care,Biotechnology,United States,Small Cap,NCM,USD
VCRA,"Vocera Communications, Inc.",Information Technology,Communications Equipment,United States,Small Cap,NYQ,USD
VCYT,"Veracyte, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
VEC,"Vectrus, Inc.",Industrials,Aerospace & Defense,United States,Small Cap,NYQ,USD
VECO,Veeco Instruments Inc.,Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
VEEV,Veeva Systems Inc Class A,Health Care,Health Care Providers & Services,United States,Large Cap,NYQ,USD
VEI,Vine Energy Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
VEON.AS,VEON Ltd.,Communication Services,Diversified Telecommunication Services,Netherlands,Mid Cap,AMS,EUR
VERA,"Vera Therapeutics, Inc.",Health Care,,United States,Mid Cap,NMS,USD
VERV,Verve Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
VERX,"Vertex, Inc.",Information Technology,Software,United States,Mid Cap,NGM,USD
VFC,V.F. Corporation,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NYQ,USD
VG,Vonage Holdings Corp.,Communication Services,Diversified Telecommunication Services,United States,Large Cap,NMS,USD
VGR,Vector Group Ltd.,Consumer Staples,Tobacco,United States,Mid Cap,NYQ,USD
VGZ,Vista Gold Corp.,Materials,Metals & Mining,United States,Small Cap,ASE,USD
VHI,"Valhi, Inc.",Materials,Chemicals,United States,Small Cap,NYQ,USD
VIA,Via Renewables Inc. Class A Common Stock,Utilities,Electric Utilities,United States,Small Cap,NMS,USD
VIAC,ViacomCBS Inc.,Communication Services,Entertainment,United States,Large Cap,NMS,USD
VIAV,Viavi Solutions Inc,Information Technology,Communications Equipment,United States,Mid Cap,NMS,USD
VICR,Vicor Corporation,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
VIGL,Vigil Neuroscience Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
VIR,"Vir Biotechnology, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
VISN,Vistance Networks Inc. Common Stock,Information Technology,Communications Equipment,United States,Mid Cap,NMS,USD
VITL,"Vital Farms, Inc.",Consumer Staples,Household Products,United States,Small Cap,NGM,USD
VIVO,"Meridian Bioscience, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
VKTX,"Viking Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NCM,USD
VLDR,"Velodyne Lidar, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
VLGEA,"Village Super Market, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
VLO,Valero Energy Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
VLTO,Veralto Corp Common Stock ,Industrials,,United States,Large Cap,NYQ,USD
VMC,Vulcan Materials Company,Materials,Construction Materials,United States,Large Cap,NYQ,USD
VMD,"Viemed Healthcare, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
VMEO,Vimeo Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
VMI,"Valmont Industries, Inc.",Industrials,Building Products,United States,Mid Cap,NYQ,USD
VMW,VMWARE LLC,Information Technology,Software,United States,Large Cap,NYQ,USD
VN2.F,VirnetX Holding Corp,Information Technology,Software,United States,Small Cap,FRA,EUR
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
VNM.F,"Varian Medical Systems, Inc.",Health Care,,United States,Large Cap,FRA,EUR
VNOM,Viper Energy Partners LP,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NMS,USD
VNT,Vontier Corporation,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NYQ,USD
VOR,Vor Biopharma Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
VOX.F,VOXX International Corporation,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,FRA,EUR
VOYG,Voyager Technologies Inc. Class A Common Stock,Industrials,Aerospace & Defense,United States,Small Cap,NYQ,USD
VPG,"Vishay Precision Group, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NYQ,USD
VPK.AS,Royal Vopak N.V.,Energy,Energy Equipment & Services,Netherlands,Mid Cap,AMS,EUR
VQKB.F,ReneSola Ltd,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,FRA,EUR
VRDN,"Viridian Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
VREX,Varex Imaging Corporation,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
VRM.MX,"Vroom, Inc.",Consumer Discretionary,Automobiles,United States,Mid Cap,MEX,MXN
VRNS,"Varonis Systems, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
VRNT,Verint Systems Inc.,Information Technology,Software,United States,Small Cap,NMS,USD
VRRM,Verra Mobility Corporation,Industrials,Professional Services,United States,Mid Cap,NCM,USD
VRS,Verso Corporation,Materials,Paper & Forest Products,United States,Small Cap,NYQ,USD
VRSK,"Verisk Analytics, Inc.",Industrials,Professional Services,United States,Large Cap,NMS,USD
VRSN,"VeriSign, Inc.",Information Technology,Software,United States,Large Cap,NMS,USD
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment,United States,Large Cap,NYQ,USD
VRTV,VERITIV CORPORATION,Industrials,Industrial Conglomerates,United States,Mid Cap,NYQ,USD
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,United States,Large Cap,NMS,USD
VSAT,"Viasat, Inc.",Information Technology,Communications Equipment,United States,Mid Cap,NMS,USD
VSCO,Victorias Secret & Co. Common Stock ,Consumer Discretionary,,United States,Mid Cap,NYQ,USD
VSEC,VSE Corporation,Industrials,Aerospace & Defense,United States,Mid Cap,NMS,USD
VSH,"Vishay Intertechnology, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NYQ,USD
VSNT,Versant Media Group Inc. Class A Common Stock ,Communication Services,Media,United States,Mid Cap,NMS,USD
VSNTV,Versant Media Group Inc. Class A Common Stock When-Issued,Communication Services,Media,United States,Mid Cap,NMS,USD
VST,Vistra Corp.,Utilities,Independent Power and Renewable Electricity Producers,United States,Large Cap,NYQ,USD
VSTO,Vista Outdoor Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
VSTS,Vestis Corporation Common Stock,Industrials,,United States,Small Cap,NYQ,USD
VTLE,Vital Energy Inc. Common Stock par value $0.01 per share,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,ASE,USD
VTOL,Bristow Group Inc.,Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
VTRS,"Viatris, Inc.",Health Care,Pharmaceuticals,United States,Large Cap,NMS,USD
VTS,Vitesse Energy Inc. Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
VTYX,Ventyx Biosciences Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
VVI,Viad Corp.,Industrials,Professional Services,United States,Small Cap,NYQ,USD
VVNT,"Vivint Smart Home, Inc.",Industrials,Professional Services,United States,Mid Cap,NYQ,USD
VVV,Valvoline Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
VVX,V2X Inc. Common Stock,Information Technology,,United States,Mid Cap,NYQ,USD
VYGR,"Voyager Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
VYGVF,Voyager Digital Ltd.,Information Technology,Software,United States,Mid Cap,PNK,USD
VYX,NCR Voyix Corporation,Information Technology,,United States,Small Cap,NYQ,USD
VZ,Verizon Communications Inc.,Communication Services,Diversified Telecommunication Services,United States,Mega Cap,NYQ,USD
VZIO,VIZIO Holding Corp.,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NYQ,USD
W,Wayfair Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,United States,Mid Cap,NYQ,USD
W8NB.F,"AquaBounty Technologies, Inc.",Consumer Staples,Household Products,United States,Small Cap,FRA,EUR
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Road & Rail,United States,Large Cap,NYQ,USD
WAT,Waters Corporation,Health Care,Biotechnology,United States,Large Cap,NYQ,USD
WAY,Waystar Holding Corp. Common Stock,Health Care,,United States,Mid Cap,NMS,USD
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Pharmaceuticals,United States,Large Cap,NMS,USD
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,Communication Services,Entertainment,United States,Large Cap,NMS,USD
WBT,"Welbilt, Inc.",Industrials,Machinery,United States,Mid Cap,NYQ,USD
WCC,"WESCO International, Inc.",Industrials,Trading Companies & Distributors,United States,Large Cap,NYQ,USD
WDAY,"Workday, Inc. Class A",Information Technology,Software,United States,Large Cap,NMS,USD
WDC,Western Digital Corporation,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Large Cap,NMS,USD
WDFC,WD-40 Company,Materials,Chemicals,United States,Mid Cap,NMS,USD
WEAV,Weave Communications Inc. Common Stock,Information Technology,Software,United States,Small Cap,NYQ,USD
WEC,WEC Energy Group Inc,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
WELPP,Wisconsin Electric Power Company PFD 3.60%,Utilities,,United States,Mid Cap,PNK,USD
WEN,Wendy's Company,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
WERN,"Werner Enterprises, Inc.",Industrials,Transportation Infrastructure,United States,Mid Cap,NMS,USD
WES,"Western Midstream Partners, LP",Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
WEST,Westrock Coffee Company Common Stock,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
WEX,WEX Inc.,Information Technology,Software,United States,Mid Cap,NYQ,USD
WFRD,Weatherford International plc Ordinary Shares,Energy,Energy Equipment & Services,United States,Mid Cap,NMS,USD
WFTLF,Weatherford International plc,Energy,Energy Equipment & Services,United States,Small Cap,PNK,USD
